"date","parameter","bob_mean","bob_median","bob_lower","bob_upper","bob_Rhat","sm_mean","sm_median","sm_lower","sm_upper","sm_Rhat"
2024-09-20,"ER",-10.6084267414191,-10.5665182933953,-12.8701541622159,-8.50284772308342,0.999357161051013,-11.6206891906144,-11.6045835116734,-14.4054795923849,-8.8678358920703,0.999300008343352
2024-09-21,"ER",-8.12042054938698,-8.10615285052123,-9.87834946445598,-6.38642936988771,0.999904212878908,-8.49301684612287,-8.48191291236516,-10.6470531229844,-6.41304504845838,0.999537112295564
2024-09-22,"ER",-7.99320474981024,-7.96030710240125,-9.88670930565167,-6.21781197558267,0.999736989371554,-8.12692998210846,-8.12008745332813,-10.2885404697306,-6.08980616047027,0.999484663230094
2024-09-23,"ER",-9.5628140991361,-9.54149557850751,-11.6950472957606,-7.59263817617109,0.99990422874627,-10.6174610011235,-10.5924199231229,-13.3780549519763,-8.0929707676132,0.999310451171201
2024-09-24,"ER",-8.14106405437937,-8.1232280508203,-9.96313544791374,-6.4317493977767,0.99934409481285,-7.80753172195939,-7.76916494006228,-9.85282724519077,-5.84799496266012,0.999178302962455
2024-09-25,"ER",-7.92110264464577,-7.90299494848938,-9.70533175483539,-6.19987099546355,0.999501442423418,-7.48207998554603,-7.45145618846596,-9.60459521215976,-5.4728980377487,0.999610638906888
2024-09-26,"ER",-9.40146459638986,-9.39513776233174,-11.4809006218789,-7.40211271619855,1.00009937762595,-9.95473914087106,-9.9137619248648,-12.4524897822104,-7.56579071169999,0.99951050419058
2024-09-27,"ER",-7.53671077398681,-7.5272618706242,-9.26464930802137,-5.86786132890492,1.00039753501862,-7.32754109820456,-7.30616511259582,-9.34078557748854,-5.46978194741256,0.999221923436073
2024-09-28,"ER",-8.05321641665662,-8.04441952551325,-9.85793209147722,-6.33803920104073,0.999599405385021,-7.82307713163394,-7.78906000464292,-9.9151542856671,-5.82180161053583,0.999428134565566
2024-09-29,"ER",-7.31531955943487,-7.30066466931913,-9.16306993215748,-5.53983853285649,0.999591297473563,-6.67357076581802,-6.6660017246965,-8.75511018189788,-4.70639154382343,0.999392902102534
2024-09-30,"ER",-6.72257004353425,-6.71011346548831,-8.34500886494224,-5.18845500370719,0.9993406694573,-7.31255383210121,-7.29560835305795,-9.3163030768774,-5.39542816436794,0.999455109272377
2024-09-01,"K600",27.2953411630239,27.1780363159689,21.6392911193422,33.2271755979028,0.999508055783461,25.6539791877555,25.5627918846054,19.3683070969498,32.1884377354112,1.00006954023407
2024-09-02,"K600",30.1510349209632,30.0957566767784,24.6307387096801,35.8849900246046,0.99975010795629,31.4740020127467,31.3878345062853,24.5234264686767,38.7235209322975,0.999689848383549
2024-09-03,"K600",19.9639385225787,19.9771092989233,16.4030254914175,23.6321062024894,1.00039414539617,20.1865246506977,20.151232031797,16.2053956946518,24.3594636991085,0.999303731781486
2024-09-04,"K600",34.4271513827441,34.3243207498866,28.0329997709613,41.1480846643903,0.999357066330633,38.7531126280365,38.6685404965177,30.399962556076,47.8027467655455,0.999169595291077
2024-09-05,"K600",26.7692354148762,26.710684530407,21.3961593149485,32.3042179289441,0.99920608271511,25.2444963754347,25.1956074014967,19.286727107202,31.4172244181292,0.999740362016696
