"date","parameter","bob_mean","bob_median","bob_lower","bob_upper","bob_Rhat","sm_mean","sm_median","sm_lower","sm_upper","sm_Rhat"
2024-09-05,"ER",-8.85427029666689,-8.86839673960072,-10.8370583685356,-6.72322635491613,1.00067237237374,-8.56628689871889,-8.55345337615073,-10.9102332918567,-6.25190266760789,1.00259509924055
2024-09-06,"ER",-9.41021977451047,-9.42030459528851,-11.3750756150625,-7.37208112547416,0.999969509240729,-9.50928276850968,-9.49221386282548,-11.8294230012481,-7.32717416272612,1.0013879989205
2024-09-07,"ER",-9.93784442320196,-9.95746044957644,-12.2661254118725,-7.69075931568964,1.00059363860187,-9.76604820514342,-9.73932137364213,-12.3729926635019,-7.28389626647943,1.00017336819059
2024-09-08,"ER",-10.4395661398931,-10.4574767527719,-12.6684765286732,-8.29653090329004,1.00140265883009,-10.5768404443109,-10.5227927560493,-13.250221557869,-8.1968077324362,1.00127593351614
2024-09-09,"ER",-11.2552544058672,-11.1717390311768,-13.965765864301,-9.03324228091251,1.00149065369304,-11.1740780037243,-11.104921265708,-14.1378957141663,-8.53392212586208,0.999818289282671
2024-09-10,"ER",-11.3791940444497,-11.3888852277307,-13.8738398027697,-8.94494252594941,1.00097073982423,-11.1392827076602,-11.1192264803163,-14.0363857151803,-8.35741056595314,1.00164030110233
2024-09-11,"ER",-11.0931958887423,-11.1171058617901,-13.7433186345099,-8.25098365940125,1.00466039631726,-10.386477322075,-10.3705599055429,-13.5084064575108,-7.403200567562,1.00360972109683
2024-09-12,"ER",-11.6960906768742,-11.6159194754255,-14.3625462600309,-9.5224052476059,1.00043870820552,-12.2755741317847,-12.1965226950844,-15.3200414215483,-9.63763057892968,0.99988267399333
2024-09-13,"ER",-11.3607430921645,-11.2015654532325,-14.3326508683042,-9.07304299682658,1.00532176676102,-12.0664639813169,-11.9129221492946,-15.7589409285046,-9.12719166699791,0.999398102588937
2024-09-14,"ER",-11.810236373055,-11.685055697647,-14.7348646182324,-9.49895825758727,1.00090069153547,-12.4295043421818,-12.2693314865066,-16.0108202939165,-9.55977772069822,1.00037040599193
2024-09-15,"ER",-13.0930002601851,-12.9429067118932,-16.2100449108343,-10.5466127239054,1.00293055976783,-13.6708730458892,-13.5335703222148,-17.3910873721901,-10.6078488219811,1.00038384632276
2024-09-16,"ER",-13.8770520657408,-13.730083004551,-17.3481722118228,-11.2725635460778,1.00355886681311,-14.4011441116569,-14.2712988603358,-18.2962914806225,-11.2560745401233,0.999767334558118
2024-09-17,"ER",-12.4787318306159,-12.3469075999695,-15.7183367705761,-9.99076626495766,1.00063585287949,-12.6535072624457,-12.5710042342089,-16.2300390488307,-9.68479380547205,1.00097258820627
